1,0.0758049446613084,-0.0698616201008997,1.13327689484882,-0.0155051581612001
1.26314920722378,-0.221800967954781,-0.0864324367288618,0.317523564811574,0.069970634667225
1.03914945136815,-0.456936667707857,-0.155964725348192,-1.69981429644837,0.11659576903421
0.613433100533576,-0.732935138875735,-0.294268617466455,-3.45527572547102,0.216463636421229
0.246971453559544,-1.10740046050176,-0.373257248205842,-5.14484460196248,0.296508794962464
-0.0669780665897486,-1.3891100725834,-0.516472850476166,-5.61843706771891,0.272449401948305
-0.261037667251145,-1.48758593127782,-0.574795971971248,-5.21478247586815,0.149468668377267
-0.289731712028232,-1.36369265878472,-0.61614070663099,-4.31058992140045,-0.0293889204298735
-0.274558887817904,-1.13695520783744,-0.610696333543923,-3.39166165322627,-0.231257256085593
-0.254442425632919,-0.893624044611341,-0.5923297408522,-2.68988257373822,-0.417618807345347
-0.256424969935591,-0.701200197527843,-0.567372966748547,-2.30605922999668,-0.551623614817238
-0.28355584899251,-0.585447162834796,-0.539350146211351,-2.17482089785641,-0.637589549069792
